,id,full_text,created_at,favorite_count,retweet_count
2076,1296656158745296896,"Character is on the ballot. Compassion is on the ballot. Decency, science, democracy.

They are all on the ballot. https://t.co/eRVvX6eD2M",Fri Aug 21 03:51:33 +0000 2020,35304,6247
2077,1296655395428208642,"This campaign isn't just about winning votes. 

It's about winning the heart, and yes, the soul of America. https://t.co/0wpuAEUzum",Fri Aug 21 03:48:31 +0000 2020,29062,4533
2078,1296652865574965248,"Our president has failed in his most basic duty to this nation. 

He failed to protect us.
He failed to protect America.
And that is unforgivable.",Fri Aug 21 03:38:28 +0000 2020,116074,17703
2079,1296652312820285446,"Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November.",Fri Aug 21 03:36:16 +0000 2020,152244,18672
2080,1296647615447207939,It is with great honor and humility that I accept this nomination for President of the United States of America.,Fri Aug 21 03:17:36 +0000 2020,480368,41735
2081,1296640164274548737,I love you girls so much. I couldn’t be prouder to be your Pop. #DemConvention https://t.co/SyIBZuP8mW,Fri Aug 21 02:48:00 +0000 2020,81856,8003
2082,1296638402788339712,".@StephenCurry30 and @ayeshacurry: Thank you for your support. When I’m president, you and your family are welcome at the White House any time.

And, Riley and Ryan, the Vice President will be @KamalaHarris. I think you’ll really like her. #DemConvention https://t.co/0sueYneJF4",Fri Aug 21 02:41:00 +0000 2020,52465,7342
2083,1296632614636253184,"Beau is with me every single day. If he was here tonight, he would remind me ‘just be who you are.’ I’m a better person because of him. #DemConvention https://t.co/MMP6gCDeJS",Fri Aug 21 02:18:00 +0000 2020,64384,8832
2084,1296621289935781889,"John Lewis was a dear friend. He was the best of who we are and what we can become. And he held onto the promise of this country until his final breath. We miss you, John. #DemConvention https://t.co/fRAr5Mijst",Fri Aug 21 01:33:00 +0000 2020,36575,6877
2085,1296609450422226944,"We’ve been tested. This is a critical moment. Tonight, we’ll take the next step to restore leadership to this country and the White House.   Watch live: https://t.co/ASV0vXUeQi",Fri Aug 21 00:45:57 +0000 2020,10889,2561
2086,1296609210252304386,"I’m inspired to see folks from across the country coming together for the #DemConvention. 

I'm more confident than ever we can beat Donald Trump — but we have to stand together. If you're with us, chip in today: https://t.co/K6ESiCUYp1",Fri Aug 21 00:45:00 +0000 2020,5757,1007
2087,1296605436691456001,"As our Muslim friends and neighbors mark the start of the Islamic New Year and honor the sacrifice made during the holy month of #Muharram, let us all recommit to standing together in the struggle for compassion, equality, and justice.",Fri Aug 21 00:30:00 +0000 2020,75250,10932
2088,1296599144119914499,It's the honor of my life to be the Democratic nominee for President of the United States. Tune in at 9 PM ET as I deliver my acceptance speech: https://t.co/xk0GcSpr50 https://t.co/8CyUWC4K6j,Fri Aug 21 00:05:00 +0000 2020,12134,1914
2089,1296591594431209472,"I first ran for Senate when I was 29 years old, and I’m as optimistic about our future now as I was then. 

It’s time to set our nation on a new path. One where we finally live up to our highest ideals and everyone has a fair shot to get ahead.",Thu Aug 20 23:35:00 +0000 2020,47030,6217
2090,1296583289780801536,"Folks, it's the final night of the #DemConvention and @TeamJoe is hosting an after party that you won't want to miss.

Sign up to join us: https://t.co/GfzjO7Rx6J",Thu Aug 20 23:02:00 +0000 2020,7414,1476
2091,1296552589106937856,"The story of this campaign has had its ups and downs, but through its course we’ve brought our party and nation together. Now, it’s time for the final chapter.

Let’s do this. https://t.co/FDEszl2lpD",Thu Aug 20 21:00:00 +0000 2020,15311,3734
2092,1296538746171449344,"From my days as a public defender to my time as Vice President — I’ve dedicated my entire life to serving this country, and I’m not done yet. https://t.co/1Ojc7u7dS0",Thu Aug 20 20:05:00 +0000 2020,31275,5978
2093,1296527421391298560,"Tonight, I'll officially accept the nomination to be President of the United States of America. Before my speech, join us for a Grassroots Fest featuring James Taylor and Doug Emhoff.

Chip in now to reserve your spot: https://t.co/Vxch9xBxz7 https://t.co/xG4JRePFDE",Thu Aug 20 19:20:00 +0000 2020,11335,1791
2094,1296511566888579072,"When I first launched my campaign, I said we're in a battle for the soul of this nation.
 
As I accept the nomination tonight, it's clear what's at stake in the next 75 days.
 
We can and will win. Join us in the fight: https://t.co/vegxIzIAkN",Thu Aug 20 18:17:00 +0000 2020,10882,2002
2095,1296482122832777221,"Donald Trump is not responsible for COVID-19 — but he does bear full responsibility for the failed national response. 

We've got to hold him accountable this November.",Thu Aug 20 16:20:00 +0000 2020,182138,25203
2096,1296441102770286592,"Last night we made history when we nominated @KamalaHarris to be the next Vice President. 

Watch the highlights from night three of the #DemConvention: https://t.co/YMLN65lVRV",Thu Aug 20 13:37:00 +0000 2020,22044,3941
2097,1296429516307431424,".@BarackObama led our nation back from the brink of economic collapse. He rallied the world to take on the scourge of terror and the threat of climate change.
When he tells you that our democracy is on the line this fall: listen. Vote.

https://t.co/MtT1Nu2GVs",Thu Aug 20 12:50:57 +0000 2020,33527,6445
2098,1296288346545717249,I believe there’s not a single thing we can’t do if we do it together. Chip in to help us build the movement that will beat Donald Trump and put me and @KamalaHarris in the White House. https://t.co/3nXDORqfjB,Thu Aug 20 03:30:00 +0000 2020,12737,2139
2099,1296286109652193280,"Kamala Harris will be an incredible Vice President.

Now let’s get to work. We don’t have a minute to waste.",Thu Aug 20 03:21:07 +0000 2020,214778,21160
2100,1296276722892124160,“Donald Trump hasn’t grown into the job because he can’t.” https://t.co/TB3o7KE6GI,Thu Aug 20 02:43:49 +0000 2020,222130,33196
2101,1296273498164404224,"Hillary: tonight, I’m reminded of one of your favorite sayings — rooted in the faith we both share: “Do all the good you can, for all the people you can, in all the ways you can, for as long as you can.”

Thanks for always living by that, and reminding us to do the same.",Thu Aug 20 02:31:00 +0000 2020,113055,14524
2102,1296271988126814208,"I authored the Violence Against Women Act, and as president I’ll expand our efforts to end gender-based violence. Thank you, @Mariska, @RuthMGlenn, and Carly Dryden for your courage and advocacy. Together, we’ll get this done. #DemConvention https://t.co/2bjnlz4s1w",Thu Aug 20 02:25:00 +0000 2020,17523,3377
2103,1296271721578795010,RT @TeamJoe: .@ewarren knows that the only way to defeat Donald Trump is to push for bold change – a change that is rooted in people's powe…,Thu Aug 20 02:23:56 +0000 2020,0,1068
2104,1296271651282321410,RT @TeamJoe: V O T E - @HillaryClinton https://t.co/uw026UGsO4,Thu Aug 20 02:23:39 +0000 2020,0,1454
2105,1296271615815307265,"RT @TeamJoe: Here's to the rabble-rousers, rule breakers, and the forces of nature who make good trouble. Our country and our world need yo…",Thu Aug 20 02:23:31 +0000 2020,0,997
2106,1296258902120517633,I’ll just say what @billieeilish said: vote like your life depends on it. #DemConvention https://t.co/5ewebNvQGg,Thu Aug 20 01:33:00 +0000 2020,77968,12702
2107,1296257643653165056,"When I hear the words “climate change,” I hear another word: “jobs.” We can solve our climate crisis and our economic crisis at the same time. #DemConvention https://t.co/PZQvGM2uTR",Thu Aug 20 01:28:00 +0000 2020,15170,3164
2108,1296255630483894272,I’m doing this for Gabby. I’m doing this for so many families who have lost a loved one to gun violence. We’re going to be on the right side of history. #DemConvention https://t.co/DhTCg1jmbr,Thu Aug 20 01:20:00 +0000 2020,35241,6163
2109,1296255127158841345,"I made a promise to families hurt by gun violence to never, ever give up on the fight. Tonight, I make the same promise to you. #DemConvention https://t.co/9dWV7M5vXz",Thu Aug 20 01:18:00 +0000 2020,10565,1909
2110,1296253868901142529,Our nation’s gun violence epidemic is really a cowardice problem — and there’s a lot of politicians in Washington who haven’t shown half the courage @emma4change has. I hope they’re all paying attention. #DemConvention https://t.co/yZ0xcjB6uG,Thu Aug 20 01:13:00 +0000 2020,5827,1376
2111,1296251855782031361,You heard @KamalaHarris: Your voice is your vote. So get prepared for the election and make a plan for how you’ll cast your ballot. #DemConvention https://t.co/Hy8C4n0lUk,Thu Aug 20 01:05:00 +0000 2020,19643,3854
2112,1296249856801902594,"We can’t go back to the way things were before these crises, because things weren’t working for far too many Americans.  Tonight, we’ll discuss our plans to build back better and set this nation on a new path. https://t.co/N35wrjKcPj",Thu Aug 20 00:57:03 +0000 2020,8796,2143
2113,1296246966381432833,"When Hurricane Maria devastated Puerto Rico, the President threw paper towels and abandoned the victims.

Turns out he even wanted to sell the island. He turned his back on Puerto Ricans, but I promise you this: I never will. https://t.co/BESg95vdTi",Thu Aug 20 00:45:34 +0000 2020,22481,5525
2114,1296236756317200384,"Let’s make history tonight, @KamalaHarris.",Thu Aug 20 00:05:00 +0000 2020,212427,19278
2115,1296224173161816064,"The truth is, there's not a lot of people whose opinion I valued more than Beau's. When I was deciding who to pick as my running mate, I thought a lot about his friendship with @KamalaHarris and the respect he had for her.

I know he'd be proud of my choice. https://t.co/Lv9E0KgwZG",Wed Aug 19 23:15:00 +0000 2020,22637,3959
2116,1296195232858542083,"They say choosing your running mate is the most important decision you make when you’re running for president. Well, I’m confident I made the right choice.

Tonight, @KamalaHarris speaks directly to America. Tune in at 9 PM ET: https://t.co/xk0GcSpr50 https://t.co/0kFuobs91Z",Wed Aug 19 21:20:00 +0000 2020,23263,3358
2117,1296176609788076034,"You are the rock of our family, Jilly. I am and have always been in awe of you. https://t.co/JjoUGatdWn",Wed Aug 19 20:06:00 +0000 2020,45099,5412
2118,1296158742115827712,"When it comes down to it, Kamala and Doug share the same basic values set that Jill and I do — and it all starts with family. It’s at the very core of who we are. And it’s why I’m confident they’re the best possible partners for the road ahead. https://t.co/VXkmeyOybY",Wed Aug 19 18:55:00 +0000 2020,15065,2634
2119,1296134834545283072,"We have the power to write the future we want for this country — and it starts at the ballot box this November.

Register to vote today and let’s get to work: https://t.co/Hy8C4n0lUk https://t.co/os2A8lhMIT",Wed Aug 19 17:20:00 +0000 2020,8950,2451
2120,1296107655723921415,The brave citizens of Belarus are showing their voices will not be silenced by terror or torture. The U.S. should support Sviatlana Tsikhanouskaya's call for fair elections. Russia must be told not to interfere—this is not about geopolitics but the right to choose one's leaders.,Wed Aug 19 15:32:00 +0000 2020,60561,11317
